date,title,link,content
2023-05-10 11:29:14,5·18민주화운동 43주년 앞두고 '오월 영령' 추모열기 고조,https://n.news.naver.com/mnews/article/421/0006797469?sid=102,"[
어린 학생부터 어르신까지 각계각층 민주묘역 발길""오월 정신 잊지 않겠다""…이달 들어 4100여명 참배



광주 5·18민주화운동 43주년이 다가오는 가운데 초등학생들이 오월영령을 기리기 위해 10일 광주 북구 국립5·18민주묘역을 방문하고 있다. 2023.5.10/뉴스1 ⓒ News1 최성국 기자(광주=뉴스1) 최성국 기자 = 5·18민주화운동 43주년을 앞두고 '오월 광주영령'들에 대한 추모열기가 고조되고 있다.10일 오전 9시쯤 광주 북구 운정동의 국립 5·18민주묘지.오월 영령이 잠들어 있는 이곳은 이른 아침부터 추모객들의 발길이 시작됐다.이날 가장 먼저 묘지를 찾은 대한적십자사 광주전남지사 회원 130여명은 참배를 마친 뒤 깨끗한 천으로 오월영령들의 묘비석을 하나하나 닦아냈다.적십자사 회원인 정미례(65·여)는 ""매년 5월이면 국립묘지를 찾아 봉사활동을 하지만 마음이 아픈 건 똑같다""면서 ""계엄군에 희생된 광주시민들을 잊는 일은 없을 것""이라고 말했다.민주열사들의 봉분에 헌화된 꽃을 일일히 교체하는 이들 옆으로는 광주 용봉초등학교 학생들이 잠들어 있는 오월 영령들의 발자취를 하나씩 배워갔다.



광주 5·18민주화운동 43주년이 다가오는 가운데 광주 용봉초교 학생들이 10일 광주 북구 국립5·18민주묘역 찾아 오월영령들의 발자취를 돌아보고 있다. 2023.5.10/뉴스1 ⓒ News1 최성국 기자학생들은 교사가 나눠준 5·18워크북에 가장 기억에 남는 묘비석 비문과 5·18에 대한 자신의 생각을 적어 내려갔다.용봉초등학교 6학년생인 김도윤군(13)은 ""학교에서 배운 5·18의 역사를 민주묘역과 빗대어 볼 수 있었다""며 ""교과서에서 배우지 못했던 사실들도 알게 됐다. 민주주의를 지켜낸 분들이 이제는 마음 편히 지내셨으면 한다""고 말했다.광주교대부설초, 장덕초, 남원 보절중학교 등 어린 학생들의 참배 행렬도 뒤를 이었다.광주 서구청, 강진교육지원청, 광주시의회 등 공직자들과 촛불시민모임 등 각계각층도 이날 5·18민주묘지를 찾았다.추모객들의 입장에 맞춰 재생되는 '님을 위한 행진곡'은 오전 내내 국립묘지에 끊임 없이 울려퍼졌다.민주의문에서 대기 순서를 기다리는 이들은 '오월의 정신 잊지 않겠다', '민주영령 앞에 무한한 책임을 느낀다' 등의 문구를 방명록에 남겼다.11일에는 옛 전남도청 복원추진단과 대촌초등학교 학생들이 참배를 하고, 17일에는 문재인 전 대통령과 이준석 국민의힘 전 대표가 참배를 하는 등 국립묘지사무소에는 이달 말까지 참배 예약이 이어지고 있다.지난달 광주 국립5·18민주묘지를 방문한 참배객은 4126명, 이달 1일부터 이날 오전까지의 참배객은 4181명으로 집계됐다.



광주 5·18민주화운동 43주년이 다가오는 가운데 대한적십자사 광주전남지사 회원들이 10일 광주 북구 국립5·18민주묘역에서 묘비를 닦아내고 있다. 2023.5.10/뉴스1 ⓒ News1 최성국 기자
]"
2023-05-11 16:24:01,'여로'서 독립운동가 연기했던 최정훈 별세,https://n.news.naver.com/mnews/article/469/0000738793?sid=102,"[




배우 최정훈. 연합뉴스1970년대 드라마 '여로'에서 일제강점기 시절 독립운동가를 연기해 얼굴을 알린 원로 배우 최정훈이 별세했다. 향년 83세.11일 한국방송연기자협회에 따르면 최정훈은 10일 숨을 거뒀다. 1961년 KBS 1기 공채 탤런트로 데뷔한 최정훈은 드라마 '명동백작' '오성장군 김홍일'  등에서 이승만 대통령을 여러 차례 연기했다. '토지'와 '장녹수' '제3공화국' 등의 드라마에 출연해 배우로 입지를 넓힌 그는 2007년엔 시청률 30%를 웃돈 드라마 '내 남자의 여자'에서 홍준표(김상중)의 아버지 홍 회장 역을 맡아 노년에도 연기 활동을 이어왔다. 최정훈은 영화 '얄개전' 등을 연출한 고 최훈 감독의 동생이기도 하다. 빈소는 경기도 안양시 한림대 성심병원장례식장 VIP 1호실에 마련됐다. 발인은 12일. 
]"
2023-05-09 09:37:01,"""해외구매대행으로 한정판 운동화 샀는데 연락두절""…소비자 주의",https://n.news.naver.com/mnews/article/031/0000745186?sid=101,"[
6개 업체 소비자불만 증가…결제 전 확인 필수#. 소비자 A씨는 지난해 8월 해외구매대행 쇼핑몰 '트렌디슈즈'를 통해 운동화를 구매했다. 6개월이 지나도 배송이 되지 않자 주문취소 및 환급 요청을 위해 판매자에게 연락을 시도했으나 연락이 되지 않았다.



업체별 소비자불만 접수 건수. [사진=한국소비자원]해외구매대행 온라인 쇼핑몰이 유명 브랜드 운동화를 판매한 후 배송·환급이 지연되는 사례가 늘고 있어 소비자 주의가 요구된다.한국소비자원과 서울시는 최근 운동화를 판매하는 해외구매대행 온라인 쇼핑몰 6개 업체(뉴욕파크, 쇼핑차트, 슈스톱, 쿠잉팩토리, 트렌디슈즈, 플레이멀티)와 관련한 소비자불만이 증가하고 있다고 9일 밝혔다.희소성 있는 한정판 운동화를 비싸게 재판매하는 리셀 열풍으로 국내에서 유명 브랜드 운동화를 정상가격에 구매하기 어려워지자 해외구매대행으로 제품을 구매하려는 소비자 심리를 악용한 것으로 풀이된다.최근 7개월간 1372소비자상담센터와 서울시전자상거래센터에 접수된 6개 업체 관련 소비자불만은 총 282건으로, 업체별로는 트렌디슈즈(30.1%), 쿠잉팩토리(21.6%), 슈스톱(20.6%) 등의 순이었다.6개 업체의 사업자 정보는 각각 다르지만 온라인 쇼핑몰의 레이아웃이 유사하고, 판매 중인 브랜드, 제품, 상세 설명, 구매 후기가 상당 부분 중복되는 것으로 확인됐다.이 업체들에 대한 소비자불만 사유의 대부분은 배송·환급 지연(63.1%)과 연락두절(29.8%)이다. 해당 업체들은 해외구매대행 방식으로 제품을 판매하기 때문에 배송이 지연되는 것이라고 주장하면서, 소비자가 주문취소를 요구하면 이미 배송 중이라는 이유로 해외 배송비를 청구하거나 환급을 지연하고 있다.한국소비자원과 서울시는 해외구매대행 온라인 쇼핑몰을 이용하기 전에, 믿을만한 사이트인지 확인할 것을 당부했다. 또한 제품 구매 시 현금보다는 신용카드를 사용하고, 특히 현금결제만을 요구하는 경우에는 거래하지 말 것을 강조했다.아울러 배송·환급 지연으로 피해를 입었다면 1372소비자상담센터 또는 서울시전자상거래센터에 도움을 요청하라고 덧붙였다.
]"
2023-05-09 06:02:09,"""나이키 한정판 운동화, 해외구매대행으로 샀더니 연락두절""",https://n.news.naver.com/mnews/article/003/0011846726?sid=101,"[
기사내용 요약한국소비자원·서울시 ""해외구매대행 온라인 쇼핑몰 소비자 불만 증가""



브랜드별 소비자불만 접수 건수(사진=소비자원 제공) *재판매 및 DB 금지[서울=뉴시스]박미선 기자 = #. 지난 1월 3일 ‘쿠잉팩토리’ 쇼핑몰을 통해 운동화를 구매한 A씨는 1개월이 지나도록 배송이 되지 않자 2월에 주문취소 및 환급을 요청했다. 그러나 사업자는 현지 판매업체가 구매대금을 환급해줘야 환급이 가능하다며 처리를 미뤘다.A씨 사례처럼 운동화를 판매하는 해외구매대행 온라인 쇼핑몰과 관련한 소비자 불만이 급증하고 있다. 한국소비자원과 서울시는 최근 유명 브랜드 운동화를 판매하는 해외구매대행 온라인 쇼핑몰 6개 업체(뉴욕파크, 쇼핑차트, 슈스톱, 쿠잉팩토리, 트렌디슈즈, 플레이멀티)와 관련한 소비자불만이 증가해 소비자 피해주의보를 발령했다고 8일 밝혔다. 지난해 10월부터 올해 4월까지 최근 7개월간 1372소비자상담센터와 서울시전자상거래센터에 접수된 6개 업체 관련 소비자불만은 총 282건으로, 업체별로는 트렌디슈즈(30.1%), 쿠잉팩토리(21.6%), 슈스톱(20.6%) 등의 순이었다.6개 업체의 사업자 정보는 각각 다르지만 온라인 쇼핑몰의 레이아웃이 유사하고 판매 중인 브랜드, 제품, 상세 설명, 구매 후기가 상당 부분 중복됐다.이 업체들에 대한 소비자불만 사유의 대부분은 배송·환급 지연(63.1%)과 연락두절(29.8%)이다. 해당 업체들은 해외구매대행 방식으로 제품을 판매하기 때문에 배송이 지연되는 것이라고 주장하면서 소비자가 주문취소를 요구하면 이미 배송 중이라는 이유로 해외 배송비를 청구하거나 환급을 지연하고 있다.이에 한국소비자원과 서울시는 해외구매대행 온라인 쇼핑몰을 이용하기 전, 믿을만한 사이트인지 확인할 것을 당부했다. 또 제품 구매 시 현금보다 신용카드를 사용하고, 특히 현금 결제만 요구하는 경우에는 거래하지 말 것을 강조했다.
]"
2023-05-09 06:01:01,운동화 구매대행한다더니 '잠수'…피해주의보 발령,https://n.news.naver.com/mnews/article/629/0000215726?sid=102,"[
6개 온라인몰 7개월간 282건 피해 접수



유명브랜드 운동화 해외구매대행 쇼핑몰 6곳에 '소비자피해주의보'가 발령됐다. 피해가 잦은 쇼핑몰들./서울시 제공서울시전자상거래센터와 한국소비자원은 유명브랜드 운동화 해외구매 대행 쇼핑몰 관련 피해가 급증함에 따라 '소비자피해주의보'를 발령한다고 9일 밝혔다.최근 한정판과 재판매 열풍이 불면서 특정 상품에 대한 인기가 높아지자 국내에서 정상가로 구매하기 힘들어졌다. 이에 소비자들은 해외구매대행 온라인몰을 이용해 제품을 구매하고 있다.이 중 피해가 속출하는 쇼핑몰은 쇼핑차트, 뉴욕파트, 슈스톱, 쿠잉팩토리, 트렌디슈즈, 플레이멀티 등 6곳이다.최근 7개월 간 전자상거래센터와 1372소비자상담센터에 접수된 6개 온라인 쇼핑몰 피해상담은 총 282건이다. 이중 배송·환불 지연이 178건으로 가장 많았다.이 6곳은 국내 정상가와 비슷한 가격으로 구매를 유도한 뒤 배송·환불 지연을 이유로 소비자에게 물품을 배송하지 않았다. 소비자가 주문을 취소하면 이미 출발했다며 해외배송비를 청구하기도 했다.이 업체들은 온라인상 표시된 사업자정보가 각각 다르지만 온라인몰 디자인 및 구성 등 레이아웃과 사업자정보 표시 방식이 유사하고 판매 중인 브랜드와 제품, 구매후기, 거래조건 등이 중복되는 것으로 확인됐다.해외구매대행을 이용할 경우 잘 알려진 온라인몰을 이용하고 현금 결제만 가능한 곳에서 구매는 신중히 결정하는 것이 좋다. 또 할부기간 3개월 이상 및 결제금액 20만 원 이상일 경우 할부거래에 관한 법률 제16조에 의해 상품 미배송시 청약 철회를 요구할 수 있어 할부 결제가 유리하다.정덕영 서울시 공정경제담당관은 ""관련 피해접수 시 한국소비자원, 자치구, 결제대행사 등 유관기관과 협조해 소비자 불편을 빠르게 구제하겠다""고 말했다.발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write
]"
2023-05-10 11:36:28,원자력안전교부세 신설 촉구 100만 서명운동…SNS 챌린지도 시작,https://n.news.naver.com/mnews/article/001/0013932407?sid=102,"[




김영길 울산 중구청장, 원자력안전교부세 신설 챌린지[울산 중구 제공. 재판매 및 DB 금지](울산=연합뉴스) 김근주 기자 = 전국 원전 인근지역 동맹(전국원전동맹)은 원자력안전교부세 신설 촉구 100만 주민 서명운동을 시작했다고 10일 밝혔다.    전국원전동맹 회원 도시 503만 주민을 대상으로 한 이 서명운동은 원자력안전교부세 신설 필요성과 방사능 사고 예방 중요성을 홍보하고자 마련됐다.    전국원전동맹은 회원 지자체 공무원과 각종 위원회, 자생 단체를 중심으로 협조체계를 구축한다.    특히, 울산에서 열리는 전국소년(장애)체전, 울산공업축제, 시민생활체육대회 등 대규모 행사와 축제에 부스를 설치해 서명받을 계획이다.    또 전국원전동맹 회장 도시인 울산 중구청과 지역 행정복지센터에 서명 용지를 비치한다.    다른 회원 도시 구청이나 행정복지센터에도 주민 서명 접근성을 높여달라고 협조를 구했다.    서명 참여 홍보를 위해 사회관계망서비스(SNS) 챌린지도 진행한다.    김영길(울산 중구청장) 전국원전동맹 회장은 이날 '원자력안전교부세 신설 100만 주민 서명 함께해요'라는 팻말을 들고 찍은 사진을 SNS에 올려 시작을 알렸다.    김 구청장은 다음 순서로 박성민 국회의원, 김두겸 울산시장, 김재윤 부산 금정구청장 등을 지목했다.    신설을 촉구하는 원자력안전교부세는 지방교부세 재원 중 내국세 비율을 기존 19.24%에서 19.30%로 0.06% 포인트 늘려 세원을 마련하고, 이를 방사선 비상계획구역으로 지정된 28개 지자체 중 이미 예산 지원을 받는 원전 소재 5개 지자체를 제외한 나머지 23개 지자체에 균등 지원하자는 내용을 담고 있다.    canto@yna.co.kr
]"
2023-05-08 13:27:01,“대회 나가야지”…여학생 4명 하의 벗기고 운동시킨 태권도 관장,https://n.news.naver.com/mnews/article/081/0003359458?sid=102,"[
신체 촬영·마사지 핑계로 추행…관장 “혐의 부인”1심 법원 “피해 원생 진술 신빙성” 징역 6년형



태권도장에서 연습 중인 여학생들의 신체를 촬영하고 추행한 혐의로 30대 관장이 1심 법원으로부터 징역 6년 형을 선고받았다.대전지법 천안지원 제1형사부(재판장 전경호)는 8일 아동·청소년의 성보호에 관한 법률 위반 등의 혐의로 구속기소 된 A(30)씨에 대해 징역 6년을 선고했다. 법원은 또 신상정보 공개·고지, 아동·청소년 및 장애인 관련 기관 취업제한 각 5년을 명령했다.검찰 등에 따르면 천안에서 태권도장을 운영하는 A씨는 대회 출전을 준비하는 여학생 4명에게 하의를 벗고 운동하게 한 뒤 해당 장면을 촬영하고, 마사지를 핑계로 피해자들의 신체를 만진 혐의로 재판에 넘겨졌다.A씨는 재판과정에서 영상을 촬영한 사실은 인정하면서도 추행 혐의는 부인했다.하지만 재판부는 피해 원생들의 진술이 신빙성이 있다고 판단했다.재판부는 “중요 대회를 앞둔 피해자들이 피해 사실을 달력에 기재하는 등 직접 경험하지 않으면 알 수 없는 내용을 진술하는 등 피해자들의 진술이 모두 신빙성이 있다”고 판시했다.이어 “A씨는 자신의 범행을 부인하고 피해자들에게 용서받지 못한 점 등을 고려했다”고 양형 이유를 설명했다.
		]"
2023-05-09 13:00:01,"환경부, 일회용품 줄이기 실천운동 ‘일당백 도전’ 전개",https://n.news.naver.com/mnews/article/092/0002291579?sid=105,"[
‘일회용품을 줄이는 당신은 백점’ 대국민 참여형 실천 운동환경부는 10일부터 올해 말까지 일회용품 사용줄이기 실천운동 ‘일당백(일회용품 줄이는 당신은 백점) 도전(챌린지)’을 실시한다.일당백 도전은 올해 2월부터 시작한 일회용품 줄이기를 약속하는 ‘일회용품 없애기 도전(제로 챌린지)’에 이은 대국민 참여형 캠페인으로 일회용품 줄이기 약속을 넘어 실천을 독려하기 위해 마련됐다.



일당백 챌린지참여 방법은 장바구니·다회용컵 사용 등 일회용품을 사용하지 않은 모습을 촬영해 필수 해시태그(#일당백챌린지, #1회용품없는날, #환경부)와 함께 개인 사회관계망서비스에 게재하고, 게시물을 양식에 맞춰 환경부로 제출하면 된다. 제출 기간은 매달 10일부터 일주일이다. 참여자에게는 추첨을 통해 소정의 선물을 증정한다. 자세한 방법은 환경부 페이스북·인스타그램 등 사회관계망서비스에서 확인할 수 있다.환경부는 매달 10일을 ‘일(1)회용품 없는(0) 날’로 운영하고 있다.환경부는 실천운동 주제(줄여야 할 일회용품)를 매월 선정해 사전에 공개할 계획이다.5월 주제는 ‘일회용기’다. 가정의 달을 맞이해 야외활동이 증가하는 점을 고려해 일회용기를 줄이고자 선정됐다.6월은 일회용컵, 7월은 비닐봉투를 주제로 추진할 계획이다. 이후에는 일회용품 사용량, 국민 의견 등을 수렴해 주제를 선정할 예정이다.김승희 환경부 자원순환국장은 “일회용품 사용으로 일상생활은 편리해졌지만 쉽게 쓰고 쉽게 버려짐으로써 소중한 자원이 낭비되고, 폐기물 발생은 증가하고 있다”며 “조금은 불편하지만 나와 지구를 위해 일회용품 줄이기에 많은 관심과 참여를 부탁드린다”고 말했다.
]"
2023-05-10 23:24:23,‘원전교부세 신설 촉구’ 100만 서명운동 시작,https://n.news.naver.com/mnews/article/056/0011482582?sid=102,"[
[KBS 울산]원전 인근 23개 지자체가 참여하는 전국원전동맹이 원자력안전교부세 신설을 촉구하는 100만 주민서명운동을 시작했다고 밝혔습니다.전국원전동맹은 회원 지자체 공무원과 각종 위원회, 자생단체를 중심으로 협조체계를 구축하고, 특히 울산에서 열리는 전국소년·장애체전과 울산공업축제 등 대규모 축제와 행사에 부스를 설치해 서명을 받을 계획입니다.또, 전국원전동맹 회장 도시인 울산 중구청과 지역 행정복지센터에 서명 용지를 비치하고, 100만 주민서명운동을 홍보하기 위한 사회관계망서비스(SNS) 챌린지도 진행하고 있다고 설명했습니다.
]"
2023-05-09 08:41:04,소비자원 “운동화 해외구매대행 온라인 쇼핑몰 피해 주의”,https://n.news.naver.com/mnews/article/056/0011481036?sid=101,"[




한국소비자원이 운동화 해외구매대행 온라인 쇼핑몰에 대한 소비자 피해주의보를 발령했습니다. 소비자원과 서울시는 오늘(9일) 유명 브랜드 운동화를 판매하는 해외구매대행 온라인 쇼핑몰 6개 업체 관련 소비자 불만이 증가하고 있다고 밝혔습니다. 트렌디슈즈, 뉴욕파크, 쇼핑차트, 슈스톱, 쿠잉팩토리, 플레이멀티 등 6개 업체인데, 지난해 10월부터 7개월 동안 1372소비자상담센터와 서울시전자상거래센터에 282건의 민원이 접수됐습니다. 피해 유형별로 보면 배송이나 환급 지연이 63.1%로 가장 많았고, 연락 두절이 29.8%로 뒤를 이었습니다. 소비자원은 해당 업체들이 해외구매대행 방식으로 제품을 판매하기 때문에 배송이 지연되는 것이라고 주장하면서, 소비자가 주문취소를 요구하면 이미 배송 중이라는 이유로 해외 배송비를 청구하거나 환급을 지연하고 있다고 설명했습니다. 특히, 6개 업체의 사업자 정보는 각각 다르지만 온라인 쇼핑몰의 배치가 유사하고, 판매 중인 브랜드, 제품, 상세 설명, 구매 후기가 상당 부분 중복되는 것으로 확인됐다고 강조했습니다. 소비자원은 희소성 있는 한정판 운동화를 비싸게 재판매하는 ‘리셀 열풍’으로 국내에서 유명 브랜드 운동화를 정상가격에 구매하기 어려워지자 해외구매대행으로 제품을 구매하는 소비자가 늘고 있다고 밝혔습니다. 그러면서 이런 소비자들의 구매 심리를 이용해 해외구매대행 온라인 쇼핑몰을 운영하며 유명브랜드 운동화를 판매한 후 배송·환급을 지연하는 사례가 올해 2월부터 증가하고 있는 것으로 나타났다고 전했습니다. 소비자원과 서울시는 국내에서 구매하기 어려운 유명브랜드 운동화를 판매하는 해외구매대행 온라인 쇼핑몰을 이용하기 전에, 믿을만한 사이트인지 확인할 것을 당부했습니다.[사진 출처 : 연합뉴스]
]"
2023-05-08 13:16:01,"전세사기대책위, 서명운동 돌입 선포 기자회견",https://n.news.naver.com/mnews/article/001/0013927284?sid=102,"[




   (서울=연합뉴스) 이지은 기자 = 8일 오전 서울 여의도 국회 앞에서 열린 제대로 된 전세사기ㆍ깡통전세 특별법 제정 촉구 1만인 서명운동 돌입 선포 기자회견에서 피해자 등 참가자들이 손팻말을 들고 있다. 전세사기·깡통전세 피해자 전국대책위원회와 전세사기·깡통전세 문제 해결을 위한 시민사회대책위원회는 피해 지원을 위한 특별법에 '보증금 채권 매입'을 포함하라고 촉구했다. 2023.5.8    jieunlee@yna.co.kr
]"
2023-05-12 10:58:11,"광주광역시, '안전광주 만들기' 범시민운동 펼친다",https://n.news.naver.com/mnews/article/417/0000920316?sid=102,"[
3대 사망사고 줄이기 운동본부 발족...시민주도 시범사업 추진



광주광역시 청사 전경. 광주광역시가 시민의 참여와 역할을 대폭 확대해 '안전 광주 만들기' 범시민운동을 펼친다.12일 광주시에 따르면 다양한 재난사고를 예방하고 대응하는데 행정의 역할만으로는 한계가 있고, 안전한 도시를 만들기 위해서는 행정을 비롯한 사업주, 시민 등 모든 안전 주체가 중요한 책무를 가짐에 따라 시민의 참여와 역할을 확대할 계획이다.시는 우선 교통사고자살산업재해 사망사고를 제로화하기 위해 '3대 사망사고 줄이기 운동본부'를 결성한다.'운동본부'는 유관기관전문가 등 정책방향 설정 자문을 담당하는 '정책지원단'과 분야별 예방활동·시민의식 개선을 주도할 '시민실천단'으로 구성된다.특히 '시민실천단'은 3개 분야 예방활동에 자발적 참여 의지를 가진 시민을 공개모집한 결과 370여명이 참여를 신청한 가운데 오는 30일 시청 대회의실에서 발대식을 갖는다. 이어 오는 6월부터 분야별 주관부서와 함께 △사고 다발지역 교통안전 모니터 △자살예방 사회관계망서비스(SNS) 서포터즈 활동 △산재 취약 사업장 안전문화 확산 운동 등을 전개할 계획이다.마을의 안전 문제를 가장 잘 알고 있는 주민들이 직접 조사-분석-해결 방안 모색-개선까지 전 과정을 주도하는 '시민 주도 안전마을 만들기 프로젝트'를 올해 시범 추진한다.주민자치회, 안전 관련 활동가 등이 참여하는 '안전마을 주민협의체'에서 마을 안전 의제를 발굴해 해결 방안을 제안하면 올해 2개 마을을 시범 선정해 마을당 5000만원 내외의 개선 사업비를 지원한다.지난 4월부터 공모 신청 및 전문가 심사를 거쳐 사업 대상지를 확정한 가운데 오는 6월부터 사업비와 전문가 컨설팅 지원을 통해 마을 단위에서 본격적인 사업이 실행된다.침수 피해 예방을 위해 시민 누구나 빗물받이 이물질을 제거할 수 있게 집게, 장화, 장갑 등 정비용품을 상시 넣어두는 도구함을 올해 시범 설치한다. 자치구 수요 조사를 통해 설치장소 24곳을 확정하고 본격적인 우기가 시작되기 전까지 설치 완료할 계획이다.이밖에 중점감찰 분야 선정과 집중 안전점검 등에도 시민이 직접 참여한다.강기정 광주시장은 ""모든 안전 주체의 노력에 따라 도시 안전도가 크게 달라지기 때문에 시민의 절대적 관심과 참여가 중요하다""면서 ""올해 시민 주도 안전 시범사업들을 성공적으로 추진해 시민의 체감도를 높이고 내년 사업 규모도 더욱 확대해 나가겠다""고 말했다.
]"
2023-05-11 16:22:20,"광주시 3대사망사고줄이기운동본부 발족…""사망사고 제로화""",https://n.news.naver.com/mnews/article/421/0006801284?sid=102,"[
안전마을 만들기·빗물받이 관리함 설치 등 시민주도 시범사업 추진



광주시청 본관 전경./뉴스1 ⓒ News1(광주=뉴스1) 박준배 기자 = 광주시는 도시안전 강화를 위해 각종 재난·사고 저감활동에 시민의 참여와 역할을 대폭 확대한다. 11일 광주시에 따르면 교통사고·자살·산업재해 사망사고를 제로화하기 위해 '3대 사망사고 줄이기 운동본부'를 결성한다. 유관기관·전문가 등 정책방향 설정 자문을 담당하는 '정책지원단'과 분야별 예방활동·시민의식 개선을 주도할 '시민실천단'으로 구성한다. 시민실천단은 3개 분야 예방활동에 자발적으로 신청한 370여명이 참여한다.오는 30일 시청 대회의실에서 발대식을 갖고 6월부터 본격적인 활동에 나선다.주민들이 직접 조사-분석-해결방안 모색-개선까지 전 과정을 주도하는 '시민 주도 안전마을 만들기 프로젝트'도 올해 시범 추진한다. 주민자치회, 안전 관련 활동가 등이 참여하는 '안전마을 주민협의체'에서 마을안전 의제를 발굴해 해결방안을 제안하면 올해 2개 마을을 시범 선정해 마을당 5000만원 내외의 개선 사업비를 지원한다.시민 누구나 빗물받이 이물질 제거할 수 있게 도구함도 시범 설치한다. 이 사업은 폭우 속에서 맨손으로 빗물받이를 청소하던 시민의 모습에서 착안해 공무원연구모임을 통해 아이디어를 구체화했다.  자치구 수요조사를 통해 설치장소 24곳을 확정하고 본격적인 우기가 시작되기 전까지 설치 완료할 계획이다.  이밖에 중점감찰 분야 선정과 집중 안전점검 등에도 시민이 직접 참여한다. 강기정 광주시장은 ""모든 안전주체의 노력에 따라 도시 안전도가 크게 달라지기 때문에 시민의 절대적 관심과 참여가 중요하다""며 ""올해 시민 주도 안전시범사업들을 성공적으로 추진해 시민의 체감도를 높이고 내년 사업규모도 더욱 확대해 나가겠다""고 말했다.
		]"
2023-05-09 10:39:04,"운동화 해외 구매했다가 낭패…서울시, 7개월 동안 282건 피해 접수",https://n.news.naver.com/mnews/article/031/0000745228?sid=004,"[
최근 관련 피해 급증, 주의해야해외에서 운동화를 구매했다가 낭패를 보는 피해가 증가하고 있는 것으로 나타났다. 배송과 환불지연은 다반사였고 연락이 두절되는 사례까지 있는 것으로 분석됐다.A 씨는 지난 1월, 온라인몰 ‘쿠잉팩토리’에서 해외구매대행으로 운동화 구매했다.  한 달이 지나도 배송이 되지 않아 주문취소를 요청했는데 판매업체는 해외 현지에서 환불을 해줘야 가능하다며 처리를 해주지 않고 있다.B 씨는 온라인몰 ‘쇼핑차트’에서 운동화를 구매 후 2주가 넘도록 배송이 되지 않아 주문취소, 환불을 요청했다. 판매업체는 이미 배송중이라는 이유로 주문취소가 불가하다는 입장이다. 판매자는 물건을 배송했다고 하는데 여전히 물건은 도착하지 않은 상태다.



소비자 불만이 많이 발생하고 있는 해외 운동화 구매 사이트. [사진=서울시]서울시전자상거래센터와 한국소비자원은 유명브랜드 운동화 해외구매대행 쇼핑몰에 대한 소비자 불만과 피해접수가 급증하고 있다며 이와 관련해 ‘소비자피해주의보’를 9일 발령했다.피해가 속출하고 있는 쇼핑몰은 ‘쇼핑차트’ 비롯해 뉴욕파크, 슈스톱, 쿠잉팩토리, 트렌디슈즈, 플레이멀티 등 6개다.최근 한정판 출시, 운동화 리셀(재판매) 열풍과 클래식 스니커즈 등 특정 상품에 대한 인기가 높아지면서 국내에서는 정상가격으로 해당상품을 구매하기 어려운 경우가 많다.이러한 이유로 소비자들이 해외구매대행 온라인쇼핑몰에서 제품을 주문하는 경우가 늘고 있다. 해당 업체들은 국내 정상가와 비슷한 가격으로 구매를 유인한 후 배송과 환불지연 등 소비자에게 피해를 주고 있는 상황이다.최근 7개월 동안 서울시전자상거래센터와 1372소비자상담센터에 접수된 6개 온라인 쇼핑몰 관련 피해 상담은 총 282건이었다. 상품 배송이나 환불을 기다리며 아직 상담신청이나 피해구제를 요청하지 않은 소비자가 있을 것으로 보여 실제 피해자는 더 많을 것으로 예상된다.피해유형은 배송과 환불지연이 대부분이었는데, 해당 업체들은 해외구매대행이라는 이유로 별도의 공지나 안내 없이 물건을 발송하고 있지 않고 있었다. 이 외에도 소비자가 배송지연 등의 이유로 주문취소를 요청하면 환불을 지연하거나 이미 배송 중이라고 주장하며 해외 배송비를 청구하는 경우도 있었다.주의를 요하는 6개 쇼핑몰은 온라인상 표시된 사업자정보는 각각 다른데 온라인몰 디자인과 구성 등 레이아웃과 사업자정보 표시 방식이 유사하고, 판매 중인 브랜드와 제품, 구매후기, 거래조건 등이 상당 부분 중복되는 것으로 확인되고 있어 주의를 요하고 있다.쇼핑몰에 등록된 구매후기 사진 중 일부는 운동화 리셀 플랫폼에 등록된 사진과 일치해 실제 상품을 구매한 소비자가 작성한 것이 맞는지 의심되는 상황이다.서울시전자상거래센터는 해외구매대행 방식으로 제품을 구매할 경우에는 우선 잘 알려진 온라인몰을 이용하는 것이 안전하다고 강조했다. 현금결제만 가능한 온라인몰에서는 신중을 기해야 한다고 조언했다. 결제 금액이 20만원 이상인 경우 카드로 할부 결제하는 것이 좋다고 설명했다.할부기간 3개월 이상과 결제금액 20만원 이상인 경우에는 ‘할부거래에 관한 법률’ 제16조에 의해 상품이 미배송되면 카드사에 할부계약에 대한 청약 철회를 요청할 수 있다.정덕영 서울시 공정경제담당관은 “관련 피해접수가 되면 한국소비자원, 관할 구청, 결제대행사 등 유관기관과 협조 체계를 구축해 소비자 불편을 빠르게 구제할 것”이라고 말했다.
]"
